,,pi_current,pi_next_exp,pi_previous,x_current,new_pi_current,new_pi_next_exp,new_pi_previous,new_x_current
Henan,2001,0.7000000000000028,-4.3,-0.7999999999999972,-7.380823136745889,0.3286898189722125,-2.557816374181849,-1.0242160750277582,-2.059242066058368
Henan,2002,0.09999999999999433,3.8,0.7000000000000028,-11.360410160882056,0.4565414552046756,1.3434966315609511,0.2867346758560667,-3.700235685218928
Henan,2003,1.5999999999999943,3.7,0.09999999999999433,-12.954203027142114,0.1534075299564969,2.671706308824568,0.4655861121047517,-4.668535584078402
Henan,2004,5.400000000000006,-1.1,1.5999999999999943,-9.762347639905073,2.118328131891112,0.9768024252863835,0.1829660460838826,-2.6916818557547715
Henan,2005,2.0999999999999943,4.6,5.400000000000006,-3.750670504669003,0.5342152458141333,-0.2551841908658753,2.22086446669809,1.4681345137093345
Henan,2006,1.2999999999999972,13.0,2.0999999999999943,-1.8799703605180296,0.05498382803894994,6.254109361339393,0.5326127437000103,2.4372781814235935
Henan,2007,5.400000000000006,-4.5,1.2999999999999972,0.6445185559781805,1.6752296671233222,-2.9917809067717815,0.12994679286349814,3.532176760922911
Henan,2008,7.0,-0.3,5.400000000000006,3.4618692713295616,2.995528625447765,-0.6939996799833821,2.164769543108763,4.962247323067669
Henan,2009,-0.5999999999999943,13.6,7.0,-0.40238305685103626,-0.420970135917433,7.208737938858944,3.701913381559465,-0.08559309111049702
Henan,2010,3.5,10.2,-0.5999999999999943,3.9348784733835633,1.7377299205361387,5.834829571310098,-0.4146700921672922,1.0507626927704425
Hubei,1993,18.400000000000006,9.6,9.599999999999994,14.181158197365944,11.868544708149653,6.14476774588086,6.144767745880854,6.836349429858304
Hubei,1994,25.3,18.4,18.400000000000006,7.464139488310707,14.677453771568885,11.570486336144814,11.570486336144821,2.3072913085027436
Hubei,1995,20.0,36.0,25.3,2.2962403413475267,12.105245518605965,22.078013747210466,14.255714019206037,-1.4817085882959575
Hubei,1996,9.400000000000006,39.1,20.0,1.945151714224579,5.323616266421922,19.343223810046908,11.751588532950402,-1.232017648939574
Hubei,1997,3.200000000000003,9.4,9.400000000000006,3.4729628520773166,1.5711592900313212,7.908620142908245,5.433380372003507,1.5062286174210788
Hubei,1998,-1.5999999999999943,-11.8,3.200000000000003,4.529077597031588,-1.367109623835595,-7.515346231502457,1.4900821791796222,4.192512403537202
Hubei,1999,-2.200000000000003,-9.2,-1.5999999999999943,0.4234509247825145,-1.3051880079798948,-5.9908350894129745,-1.34304709605007,1.608489099306191
Hubei,2000,-1.0,-11.2,-2.200000000000003,0.1931353586456908,-0.8894057688795857,-7.286301361252902,-1.3464583754615123,1.7311534004088915
Hubei,2001,0.2999999999999972,-3.4,-1.0,-2.3183287675819315,-0.058173256514790994,-1.3451615199145321,-0.8932626120697598,0.7542557161297259
Hubei,2002,-0.4000000000000057,1.4,0.2999999999999972,-5.473227325219781,-0.1605792392658316,0.14915435227519966,-0.03150677716403732,-1.7250464465967432
Hubei,2003,2.200000000000003,2.9,-0.4000000000000057,-7.735617920742585,1.700609944755781,1.8770802674594438,-0.18986745968285723,-4.21258591080805
Hubei,2004,4.900000000000006,-1.8,2.200000000000003,-8.307981946270843,3.30407865794425,-0.4421319479555599,1.6718843879416387,-5.33205068055517
Hubei,2005,2.9000000000000057,7.4,4.900000000000006,-9.298729820707848,2.2091377003900354,5.334657343634861,3.267574315750742,-7.380234798822075
Hubei,2006,1.5999999999999943,10.3,2.9000000000000057,-8.615085077338463,0.893000393546487,6.219201095527023,2.174121213303996,-7.128320428946951
Hubei,2007,4.799999999999997,-1.1,1.5999999999999943,-6.2250762510042525,2.532662294855743,0.19711903722904803,0.8981030649424244,-5.164706959635206
Hubei,2008,6.299999999999998,-1.0,4.799999999999997,-3.8685704410009407,3.7503683203459115,-1.6014354425466393,2.7090648224804847,-3.494517678998775
Hubei,2009,-0.4000000000000057,11.2,6.299999999999998,-1.2850889838870927,-0.30115876400342584,6.698455160490085,4.010659891833583,-0.47157441592335203
Hubei,2010,2.9000000000000057,9.3,-0.4000000000000057,6.497880144685283,1.521623000275615,6.174166803927398,-0.3225109213606831,5.032774163099147
Hunan,1993,16.799999999999994,10.7,10.700000000000003,11.181897953597968,10.093743051687799,7.195389501238377,7.195389501238379,1.4132326392743564
Hunan,1994,25.3,16.8,16.799999999999994,7.1595153849532105,14.444667566067299,9.96073199100255,9.960731991002541,0.5258924672845753
Hunan,1995,19.0,29.0,25.3,6.5288009194574235,10.915603190710412,15.344904875034393,14.175690009496217,1.6071294450323665
Hunan,1996,7.700000000000002,42.3,19.0,8.093249535037144,3.8484519808055184,23.363229852132697,11.150119151816163,4.1244292621369905
Hunan,1997,2.799999999999997,6.4,7.700000000000002,8.116104224787165,1.1105649965727082,4.470684659119401,3.77591428146457,5.411532085724598
Hunan,1998,0.20000000000000284,-14.9,2.799999999999997,4.6885801885729,0.5883794019845454,-10.776842494851637,1.190247622192032,3.331500299448926
Hunan,1999,0.5,-7.0,0.20000000000000284,0.5844165300252087,1.1551318610534156,-4.455202637605606,0.5848116160809608,0.9927780337492387
Hunan,2000,1.4000000000000057,-5.0,0.5,-1.0835950074488494,1.3416502161741422,-0.5216171540259938,1.1319560998696034,0.3378059448131555
Hunan,2001,-0.9000000000000057,1.1,1.4000000000000057,-3.521512420147701,-1.2145030822994114,2.1791052480152935,1.3241009032212285,-0.1316375287913058
Hunan,2002,-0.5,3.2,-0.9000000000000057,-6.556565609003228,-0.36556878348433897,1.7934249220395182,-1.222359600361734,-1.7316576735483031
Hunan,2003,2.4000000000000057,-5.5,-0.5,-9.422872269405332,1.659230990260114,-6.360334343619385,-0.382245370986419,-4.344820386702477
Hunan,2004,5.099999999999994,0.3,2.4000000000000057,-8.101710659325718,3.359261560709674,1.3592833731265648,1.5998981128674006,-3.2934217334830374
Hunan,2005,2.299999999999997,8.2,5.099999999999994,-8.833913571736389,1.329593830644902,5.4351825438942845,3.301466099073995,-5.16730277396413
Hunan,2006,1.4000000000000057,10.5,2.299999999999997,-8.024646252560828,0.664013050616039,6.685349464228071,1.2990335407036675,-5.0501672896437375
Hunan,2007,5.599999999999994,-3.3,1.4000000000000057,-6.54227722973549,3.09037573879922,-2.4872250965438276,0.6512102663284162,-4.493332212455426
Hunan,2008,6.0,-0.4,5.599999999999994,-5.133171432234988,2.2792717065330614,-0.8730583898446744,2.6012806615807498,-3.8066559680959915
Hunan,2009,-0.4000000000000057,14.0,6.0,-1.390383471493223,-0.2789634598800388,9.578511772444863,3.7026946953071573,-1.796181264943138
Hunan,2010,3.0999999999999943,6.8,-0.4000000000000057,6.811919126487992,1.930676774924559,3.8050862759533826,-0.2992305366729276,4.820983613716719
InnerMongolia,1993,14.099999999999996,7.4,7.400000000000006,37.10770893960151,2.249871854004536,1.137464215038344,1.1374642150383494,24.02993804417661
InnerMongolia,1994,22.90000000000001,14.1,14.099999999999996,28.635105755499726,3.896548142478479,2.511659240366812,2.5116592403668103,21.216562249375606
InnerMongolia,1995,17.5,27.5,22.90000000000001,20.815805622006067,4.150353547798719,5.4670568525953955,4.060338944014896,15.031413590947757
InnerMongolia,1996,7.599999999999994,40.5,17.5,19.48263564531605,0.4125873777765103,4.213924242174155,3.3427011781333724,14.5782716414182
InnerMongolia,1997,4.5,6.7,7.599999999999994,13.81034006237482,1.8455337767794397,4.591207503919497,0.6935383271411522,10.705494494802009
InnerMongolia,1998,-0.7000000000000028,-12.2,4.5,9.239916073006953,0.12214046749587476,-4.661241158669781,1.4072086365707759,7.927232276354949
InnerMongolia,1999,-0.20000000000000284,-1.7,-0.7000000000000028,2.5494040723730222,1.3530425621517448,5.429259901964964,0.16862168253259413,4.316448511475208
InnerMongolia,2000,1.2999999999999972,-11.1,-0.20000000000000284,-4.540336031606344,1.3578263916434081,-2.1104806612214846,1.3827807993305383,-2.0031398186238607
InnerMongolia,2001,0.5999999999999943,0.8,1.2999999999999972,-11.763521657916884,0.048963885628119014,3.77421009024786,1.3618945355126335,-6.011576718585728
InnerMongolia,2002,0.20000000000000284,4.3,0.5999999999999943,-17.355113962396384,0.6499606887789751,0.842629348677977,-0.051793955710017006,-8.054992619634712
InnerMongolia,2003,2.200000000000003,-0.8,0.20000000000000284,-17.773183962267648,0.23517117919282327,-3.22704334010307,0.6768285938470286,-6.375518525691599
InnerMongolia,2004,2.9000000000000057,-0.6,2.200000000000003,-15.764406723596508,-2.600542790111008,2.41811828976254,0.13745049408774263,-5.716903060043588
InnerMongolia,2005,2.4000000000000057,6.2,2.9000000000000057,-12.235467929704823,-0.038128403201634326,-1.3271320376329956,-2.710056401975171,-4.415405471420673
InnerMongolia,2006,1.5,4.3,2.4000000000000057,-9.673742980225512,-0.5364353195361397,-9.238996899056065,-0.22827749126818087,-2.7363774472795424
InnerMongolia,2007,4.599999999999994,1.4,1.5,-7.670552410804233,-2.800696420294348,5.809366108991024,-0.620674283680489,-3.1424207201844903
InnerMongolia,2008,5.700000000000002,-0.3,4.599999999999994,-4.219415002465851,-6.27364212256199,-2.168441816938458,-5.301431986497663,-0.28542952658615856
InnerMongolia,2009,-0.2999999999999972,10.8,5.700000000000002,4.944360773319716,0.17495778887084537,-10.270658660908872,-4.734315764032496,6.786547819122967
InnerMongolia,2010,3.200000000000003,7.9,-0.2999999999999972,7.65382154808421,-3.0049167933162066,-7.7977992703254975,0.26040442228199967,-1.6953037202881138
Jiangsu,1993,18.200000000000006,6.6,6.599999999999994,21.037097655325425,7.706318294077046,1.294115453014248,1.2941154530142422,9.591700251500962
Jiangsu,1994,23.200000000000006,18.2,18.200000000000006,16.301477368420166,7.101070295223873,7.593298352302748,7.593298352302755,9.480320977862478
Jiangsu,1995,15.799999999999995,41.4,23.200000000000006,12.93961242661237,4.072452120947337,19.70425391302057,6.815007814187549,8.738400917379732
Jiangsu,1996,9.299999999999997,33.2,15.799999999999995,7.126119998940637,3.5188452282414455,5.011261442244232,3.7652916107423975,3.720806718562648
Jiangsu,1997,1.7000000000000028,1.0,9.299999999999997,4.42147253856011,-0.44744483021903203,-1.4385511253631575,3.4672868809878055,2.480861396584443
Jiangsu,1998,-0.5999999999999943,-3.7,1.7000000000000028,0.6232641107623493,-0.12820462232262794,2.994958790497943,-0.44650175424806887,0.19027617984687478
Jiangsu,1999,-1.2999999999999972,-13.5,-0.5999999999999943,-3.5954945961796914,-0.21681955507182588,-8.107602871662671,-0.12326409603337499,-2.2543385535096023
Jiangsu,2000,0.09999999999999433,-5.2,-1.2999999999999972,-5.880584604982147,-0.09904917844598018,0.5204960541982633,-0.18018481763052221,-3.723043631730012
Jiangsu,2001,0.7999999999999972,-2.7,0.09999999999999433,-9.682322067782877,0.03614310369945746,-0.2630849585834348,-0.08886403084010393,-4.922814290839103
Jiangsu,2002,-0.7999999999999972,2.9,0.7999999999999972,-10.994646040977573,-0.40470803103900205,0.09285063774922142,0.011444740601336696,-5.19269852607741
Jiangsu,2003,1.0,2.2,-0.7999999999999972,-10.044884165173812,0.20235297823185075,0.2193963568665444,-0.41810824389012413,-4.295827103171802
Jiangsu,2004,4.099999999999993,-4.0,1.0,-9.254859609594972,1.4315206778662477,-1.0521586066469923,0.11865332184512394,-4.431590758289145
Jiangsu,2005,2.0999999999999943,4.6,4.099999999999993,-3.7315332692741943,0.80937044910186,1.0687892752023727,1.2923943696787552,0.477677219576851
Jiangsu,2006,1.5999999999999943,10.3,2.0999999999999943,-2.690669307717968,0.38943858664318665,3.203024942463383,0.7332214642458095,0.47376500216720824
Jiangsu,2007,4.299999999999997,-1.9,1.5999999999999943,-1.2463462329680937,-0.0472582016194229,0.12098420988067946,0.326867865143174,0.6214961485978268
Jiangsu,2008,5.400000000000006,0.6,4.299999999999997,-0.5573682381406401,0.2101856203460308,-0.3557369691852414,0.05540613420631927,0.6504212998578133
Jiangsu,2009,-0.4000000000000057,9.7,5.400000000000006,-0.2232102465286516,-0.21791587060452453,-1.1471055764319475,-0.031064004377613898,1.3864595226425593
Jiangsu,2010,3.799999999999997,7.6,-0.4000000000000057,4.694277586013513,0.990925745472922,0.8344138414747777,-0.2222714822840516,1.2984160638498674
Jiangxi,1993,14.599999999999996,5.7,5.700000000000002,19.467694243976027,-0.020194641542366828,-2.008010942955646,-2.0080109429556443,2.716224079933983
Jiangxi,1994,26.90000000000001,14.6,14.599999999999996,10.920546832682602,3.2988506852394326,-0.741283461578889,-0.7412834615788917,-0.6158897535553893
Jiangxi,1995,16.900000000000006,32.4,26.90000000000001,5.7480407664765085,-0.676934551171605,0.7907388512404709,2.1851417877802555,-2.4573657580022092
Jiangxi,1996,8.400000000000006,51.5,16.900000000000006,6.353240515318532,-0.5313171762402545,9.071016502611482,-1.0232086430580274,0.7321045857602683
Jiangxi,1997,2.0,-3.1,8.400000000000006,7.220862311414635,-1.5532801720198033,-6.1152606547057085,-0.732667417311395,3.9864268413888397
Jiangxi,1998,1.0,-8.6,2.0,2.1745419117343796,1.5144240861636276,0.8454465515899827,-1.6433002698456893,1.8681230811921516
Jiangxi,1999,-1.4000000000000057,-10.8,1.0,-0.2804489474250857,0.09675281093211371,-3.9413081107965544,1.4603344796748685,2.5700490888044585
Jiangxi,2000,0.2999999999999972,-1.0,-1.4000000000000057,-4.766161988054193,0.3012666292345296,7.4586622535184945,0.26535441875864796,-1.102245548583452
Jiangxi,2001,-0.5,-6.2,0.2999999999999972,-8.482629791936617,-1.5996132492460713,-1.685423289312106,0.43773688052715914,-1.270627786257268
Jiangxi,2002,0.09999999999999433,3.7,-0.5,-9.857085523318233,0.6923032062754009,0.6659436776632459,-1.5837754205686334,-1.3712094113164455
Jiangxi,2003,0.7999999999999972,-2.1,0.09999999999999433,-10.620539697885716,-0.6410124318994442,-5.904673031830428,0.767318402139815,-1.3143535155650137
Jiangxi,2004,3.5,1.3,0.7999999999999972,-7.316032475272549,-0.22128800969712473,5.178846195765307,-0.4354270552811727,-0.5305551413020024
Jiangxi,2005,1.7000000000000028,2.2,3.5,-6.6018631327589645,0.1397016857470726,-2.554811091114585,-0.1848201414216116,-2.103076618955852
Jiangxi,2006,1.2000000000000028,8.9,1.7000000000000028,-3.8511656644368912,-0.3908394638656432,-0.37688253212599343,0.047581934136059226,-0.3813248254757756
Jiangxi,2007,4.799999999999997,-1.9,1.2000000000000028,-2.6514538726073766,-0.5012591027728543,1.0011449184574404,-0.43129908900347924,-0.43596607459369935
Jiangxi,2008,6.0,0.2,4.799999999999997,-1.9845274963666384,-1.249293871995299,-1.6588131911440798,-1.2465547768207959,-0.38449054600574667
Jiangxi,2009,-0.7000000000000028,12.0,6.0,-2.9990413895477563,-0.4603717432627256,-1.800565854391721,-0.9568944455275867,-0.572646290154307
Jiangxi,2010,3.0,8.4,-0.7000000000000028,4.903102422092361,-0.9360399004939861,-0.2581193769843421,-0.49535121376569996,0.622598773564134
Jilin,1993,12.599999999999996,8.0,8.0,18.079746687420734,-6.472683687617617,-1.095841180302329,-1.0958411803023316,-5.155914318655057
Jilin,1994,20.599999999999994,12.6,12.599999999999996,14.015893624660535,-10.658407894615879,-6.492813186517116,-6.492813186517115,-0.6211728771110798
Jilin,1995,15.200000000000005,21.8,20.599999999999994,7.947591527379088,-6.546708148311207,-17.199475364800165,-10.460311466838492,-1.107062045157814
Jilin,1996,7.200000000000002,36.6,15.200000000000005,7.587384583226567,-4.140942035664169,-20.828240075000632,-7.506182383929735,-0.16958320282382
Jilin,1997,3.700000000000003,4.4,7.200000000000002,1.6982376718484886,-0.04700163051906042,1.1689460919693013,-3.278370509281112,-3.966799015031203
Jilin,1998,-0.7999999999999972,-8.8,3.700000000000003,-0.8073925764942658,-0.7022650912327879,2.044758831888278,-0.14975571163397008,-2.7227488094309678
Jilin,1999,-2.0,-3.3,-0.7999999999999972,-3.532551432336461,-0.4227468873617552,6.206846565144947,-0.7123191157547838,-1.7852503401106485
Jilin,2000,-1.4000000000000057,-9.8,-2.0,0.8315800155237696,-1.6127869318345376,-1.888845193568804,-0.4691808160793759,5.327817170402731
Jilin,2001,1.2999999999999972,-4.4,-1.4000000000000057,-4.439594091435937,0.40242223052782894,-0.14361078672970337,-1.586544288362471,4.131755388968371
Jilin,2002,-0.5,-0.2,1.2999999999999972,-6.5554411399417924,-0.16200191402737155,-3.828693322147222,0.3656332100168033,4.175517797680035
Jilin,2003,1.2000000000000028,6.7,-0.5,-8.101240270207441,-0.547069339041601,3.778464621763805,-0.02259347424923198,4.6822243988584304
Jilin,2004,4.099999999999993,-4.1,1.2000000000000028,-9.326388594589687,-0.25838389268287704,-1.1696205624629015,-0.2829901015420922,-0.47732648070295847
Jilin,2005,1.5,4.6,4.099999999999993,-9.198054144298169,-0.45469037286976366,-0.45152823898237165,-0.22411785464152548,-2.4355046559199445
Jilin,2006,1.4000000000000057,9.9,1.5,-7.0405293999250205,-0.30599967952793183,-0.2511784827301796,-0.4814012499070058,-2.393546168319921
Jilin,2007,5.299999999999997,-3.7,1.4000000000000057,-3.5954252571452656,-0.6745155168697128,-0.8652171754580718,-0.3116074413164202,-0.4698988047350523
Jilin,2008,5.099999999999994,1.2,5.299999999999997,-0.8532275604180626,-2.1203409799368056,0.07940960897904416,-0.6099567281866816,0.7653583278973144
Jilin,2009,0.09999999999999433,13.1,5.099999999999994,0.5543038014775021,0.3153150582424643,-1.9341326667068743,-2.4461347687374553,2.671002605819317
Jilin,2010,3.700000000000003,4.7,0.09999999999999433,4.312548246195973,-0.6167981037946363,-5.837103418818995,0.25351065596380756,-1.602610787662741
Liaoning,1993,15.200000000000005,6.7,6.700000000000002,21.651627932047692,3.440047410842393,0.33761676443180527,0.33761676443180794,6.594602298310339
Liaoning,1994,24.3,15.2,15.200000000000005,11.382309703039482,5.161702157750503,3.2745311872093232,3.2745311872093286,1.357030679321033
Liaoning,1995,16.099999999999994,32.2,24.3,1.3283231286074937,1.8814575041966728,8.61324522756349,4.575901051812424,-6.158542830265393
Liaoning,1996,7.900000000000006,42.5,16.099999999999994,-1.39782770446854,0.6151865841976388,6.481546747327734,1.2980375167478848,-7.154132843094258
Liaoning,1997,3.0999999999999943,-0.3,7.900000000000006,0.3050616509499662,0.08780724970505593,-3.7809795856626716,0.673179442496551,-3.393740702875737
Liaoning,1998,-0.7000000000000028,-8.5,3.0999999999999943,0.5418215810340854,-0.26844331346418826,0.11987112126776814,-0.24865107335589262,-0.9802470535970088
Liaoning,1999,-1.4000000000000057,-6.5,-0.7000000000000028,-0.04459673674742248,-0.24343652163856405,-0.5177642988298804,-0.2557797528374303,1.786291787679023
Liaoning,2000,-0.09999999999999433,-8.3,-1.4000000000000057,1.4022334770888136,-0.2141639901824871,-0.2200375390159563,-0.25486862190868376,4.603446095018063
Liaoning,2001,0.0,-2.8,-0.09999999999999433,-1.6978654011379604,-0.8972382450459239,-0.1711321182695779,-0.21040751736933247,4.835076936464574
Liaoning,2002,-1.0999999999999943,2.5,0.0,-3.6536386941332495,-0.8887084982867203,-0.3746957999669051,-0.875188540530961,5.79395862958448
Liaoning,2003,1.7000000000000028,0.2,-1.0999999999999943,-7.3389552343613795,0.11129248005628209,-1.885560745437822,-0.9149024164374222,2.5313220114844572
Liaoning,2004,3.5,-3.3,1.7000000000000028,-11.795611928019936,-0.6086879024156876,-0.9517472420048171,0.0731249584550143,-3.238114371755582
Liaoning,2005,1.4000000000000057,7.3,3.5,-7.5861731015962315,-0.4448345347741242,2.05428236146214,-0.6664494028575263,-0.4251293686256571
Liaoning,2006,1.2000000000000028,7.1,1.4000000000000057,-6.55964248146644,-0.4294931935008278,-1.7706764038596565,-0.41416490803522316,-0.5577122242406594
Liaoning,2007,5.099999999999994,-2.8,1.2000000000000028,-5.863748692726972,-0.30771360829502986,-0.3074635605317673,-0.3934103157159988,-2.1021122342522784
Liaoning,2008,4.599999999999994,0.8,5.099999999999994,-1.8578098127013332,-2.473611838954495,-0.459748932915026,-0.26362769647809514,0.5790771932592107
Liaoning,2009,0.0,12.9,4.599999999999994,-0.31636535109230124,-0.1820699956329002,-1.737149332937841,-3.443413303454087,0.008845882604937006
Liaoning,2010,3.0,3.6,0.0,6.329059126531392,-1.5499846805823163,-8.959017453654722,-0.2846697377180641,0.00722112016130594
Ningxia,1993,14.299999999999995,8.3,8.299999999999997,20.455199516960572,-47.448951841616356,-23.20334841026311,-23.20334841026312,-60.258255418889775
Ningxia,1994,23.099999999999994,14.3,14.299999999999995,13.5241463849119,-69.56861646610885,-45.42084925270507,-45.42084925270508,-34.691732185675896
Ningxia,1995,17.099999999999994,26.3,23.099999999999994,11.643162992578864,-47.67858301356494,-89.24164124763608,-67.42958699179376,-16.018919701132653
Ningxia,1996,6.799999999999998,40.7,17.099999999999994,8.697730176166461,-24.102298537376747,-104.05959114451217,-43.36336305002961,-6.621060448609846
Ningxia,1997,3.799999999999997,5.1,6.799999999999998,3.8734297027291262,-8.997583265194715,-7.872969235303466,-25.450222943170914,-7.161492803148197
Ningxia,1998,0.0,-13.8,3.799999999999997,1.18098411285672,1.6744040203366972,17.128249510108216,-9.0265062173921,-2.7194607429647646
Ningxia,1999,-1.2999999999999972,-2.2,0.0,-2.1375139657809683,3.08885118891567,23.306348170546926,1.834201650663145,5.7578859709535655
Ningxia,2000,-0.4000000000000057,-7.6,-1.2999999999999972,-3.731645391386365,-1.635579040890226,23.587731300022167,2.797331263163006,7.873270681153554
Ningxia,2001,1.5999999999999943,-3.9,-0.4000000000000057,-5.398162731321462,-1.0287595611172808,4.146337326393153,-1.6573493759617375,19.01180931851308
Ningxia,2002,-0.5999999999999943,1.4,1.5999999999999943,-7.591841766353197,0.44937145256717465,-9.582448240535152,-0.8438254834688284,23.210176174449778
Ningxia,2003,1.7000000000000028,5.6,-0.5999999999999943,-5.009646691440223,-3.3277007942992247,1.5117312535003182,0.38146789998958636,26.321667857683188
Ningxia,2004,3.700000000000003,-5.0,1.7000000000000028,-6.5114621160610255,-8.217164874728144,2.653081888592681,-3.298951811532573,21.55175655734182
Ningxia,2005,1.5,6.3,3.700000000000003,-9.92316560956435,-3.8323915557427637,-10.636705374184144,-7.9853166302800425,10.11912659953625
Ningxia,2006,1.9000000000000057,7.7,1.5,-9.859886190748126,-2.5238573230638606,-17.034338062980556,-3.708192164589918,5.652608204501436
Ningxia,2007,5.5,-2.9,1.9000000000000057,-6.580767066080013,-9.559877394679553,3.9466653561352167,-2.3706360928940704,3.7443505572332234
Ningxia,2008,8.5,2.7,5.5,-6.392726526632174,-9.40733070900847,0.2294649089544123,-9.434429594983698,-2.6000421260765876
Ningxia,2009,0.7000000000000028,12.7,8.5,0.20465499497291265,0.724257122927804,-22.833869773952046,-9.185935400632593,1.330782837848136
Ningxia,2010,4.099999999999993,14.5,0.7000000000000028,6.145279416903065,-5.424913973131924,-7.955452030098753,0.7073205381165486,-8.142662343508109
Qinghai,1993,13.200000000000005,8.0,8.0,18.67367111210048,-16.453177003580212,-7.267087168920096,-7.267087168920095,-19.818359136188207
Qinghai,1994,21.8,13.2,13.200000000000005,14.585363814845168,-25.74867180896006,-17.52141806612498,-17.52141806612498,-8.966690981523959
Qinghai,1995,18.0,23.6,21.8,9.802226426512092,-17.306050529124057,-38.83375808382234,-27.351244648993784,-5.154984826121522
Qinghai,1996,10.799999999999995,39.0,18.0,1.1289517476470223,-5.832247738418532,-42.07110058829048,-16.31559825989442,-8.142688122192288
Qinghai,1997,4.799999999999997,10.4,10.799999999999995,-1.8978677022981856,-1.5398478169503589,2.8653643456792715,-5.782979938267092,-7.96044799743557
Qinghai,1998,0.7000000000000028,-3.6,4.799999999999997,-2.8965589757049486,1.8179009780728674,17.067588980740748,-2.152504636440129,-4.820624092631445
Qinghai,1999,-0.5,-7.2,0.7000000000000028,-4.177405158331112,0.6330073837170673,8.308974856967822,1.8215172083728293,2.095514064667769
Qinghai,2000,-0.5,-7.5,-0.5,-4.813155049579193,-3.043398474784981,10.650727026102258,0.665630733737777,5.5661971548642475
Qinghai,2001,2.5999999999999943,-2.9,-0.5,-6.038993146618522,1.200045127655234,-1.8430662319879427,-3.135265924890976,12.699353556427871
Qinghai,2002,2.299999999999997,-0.5,2.5999999999999943,-7.775755607352438,3.3365447612638923,-10.851233214944333,1.1954616655316477,15.436494777556279
Qinghai,2003,2.0,8.8,2.299999999999997,-8.761267032012327,-0.72782517622414,10.13084809024891,3.318280715209196,10.630672952661019
Qinghai,2004,3.200000000000003,1.7,2.0,-7.065169870067892,-4.8912725133385075,7.806948536563288,-0.8493550733118342,7.625623661995236
Qinghai,2005,0.7999999999999972,1.4,3.200000000000003,-5.304148563848925,-2.9894291069186902,-9.434557675866149,-4.963129750921971,6.793970743050162
Qinghai,2006,1.5999999999999943,5.6,0.7999999999999972,-2.9929437083869463,-2.100512887101174,-13.704998624690935,-3.0664326252578253,6.720089677157268
Qinghai,2007,6.700000000000002,-4.0,1.5999999999999943,-0.9824430005825916,-5.032520137226992,1.4570376147669928,-2.28336615903703,2.7903540710785038
Qinghai,2008,10.099999999999994,3.2,6.700000000000002,-1.2902760453668805,-6.184659076167457,-0.2077719296449781,-4.920799134417285,0.4705383457665873
Qinghai,2009,2.5999999999999943,16.9,10.099999999999994,-2.5384951112474994,2.8928514207538902,-13.810644556247222,-7.741070349365074,-1.1486975830551271
Qinghai,2010,5.400000000000006,16.9,2.5999999999999943,4.7929790418861415,-4.733989256222287,-12.399674957377773,2.8254181860242213,-8.925656478544518
Shaanxi,1993,13.099999999999996,10.3,10.299999999999997,29.492988219505065,13.079064163664356,10.289049464699263,10.289049464699259,29.468998758614127
Shaanxi,1994,26.700000000000006,13.1,13.099999999999996,15.302081021982872,26.668467785798473,13.079699218535506,13.079699218535502,15.287275315205202
Shaanxi,1995,19.0,18.7,26.700000000000006,9.340937882926356,18.977172527116753,18.660836313514814,26.668566623317837,9.3306890700413
Shaanxi,1996,9.700000000000003,53.9,19.0,6.316687573356488,9.688647596362799,53.84676816360594,18.97752876075041,6.310213526593313
Shaanxi,1997,4.799999999999997,3.6,9.700000000000003,2.714622692517125,4.795778291797322,3.5948958468868177,9.688980294760043,2.710356755057934
Shaanxi,1998,-1.5999999999999943,-8.9,4.799999999999997,-0.24353278468822734,-1.5995157988901125,-8.889373239030297,4.795745018356327,-0.2444622896172567
Shaanxi,1999,-2.200000000000003,-5.0,-1.5999999999999943,-1.5817811234641257,-2.1983401752218503,-4.990847657676035,-1.5995389544126628,-1.578505671745849
Shaanxi,2000,-0.5,-14.4,-2.200000000000003,-2.0471686641341047,-0.5001961685632631,-14.39106396241023,-2.1984583638701256,-2.0432729380298307
Shaanxi,2001,1.0,-3.4,-0.5,-6.334585687531912,0.9988535179302901,-3.3964290993289032,-0.5001697488896174,-6.3274034039985345
Shaanxi,2002,-1.0999999999999943,2.9,1.0,-8.611374813524762,-1.0994763489467245,2.896848449103373,0.9989281858978046,-8.602715901647754
Shaanxi,2003,1.7000000000000028,4.0,-1.0999999999999943,-11.470449613343575,1.6918386545887276,3.975840749105334,-1.1023743412021076,-11.425237860435411
Shaanxi,2004,3.0999999999999943,-5.3,1.7000000000000028,-9.65111814634787,3.072526686685218,-5.294128813329555,1.687737634450344,-9.589657594495025
Shaanxi,2005,1.2000000000000028,7.3,3.0999999999999943,-8.848185904625822,1.1783418826799197,7.242247142144547,3.0461472639994973,-8.769295301996266
Shaanxi,2006,1.5,5.9,1.2000000000000028,-7.010792080616525,1.472971628821412,5.749554813179225,1.1715123736663013,-6.943222869077785
Shaanxi,2007,5.200000000000003,-2.6,1.5,-7.141427646616279,5.092954992926598,-2.5429145541013174,1.469230981521434,-7.094327456867245
Shaanxi,2008,6.400000000000006,2.1,5.200000000000003,-4.09894349584674,6.255205402225295,2.06826563222866,5.091922937863646,-4.071999121734049
